,movie_title,imdb_score_scaled,budget_scaled,num_voted_users_scaled,movie_facebook_likes_scaled,cast_total_facebook_likes_scaled,num_critic_for_reviews_scaled,gross_scaled,Approved,G,GP,M,NC-17,Not Rated,PG,PG-13,Passed,R,TV-14,TV-G,TV-MA,TV-PG,TV-Y7,Unrated,X,unknown
141,Mission: Impossible III ,0.4734526402230524,2.676584621252335,1.124896743249374,-0.3948651125392976,1.1988818293132326,1.3494166852877127,1.0898700895749325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142,White House Down ,0.028955919796626303,2.676584621252335,0.49700895765643627,1.2439410683865795,0.3664347970081947,1.5845637903666736,0.24942371655189935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
143,Mars Needs Moms ,-0.8600375210562259,2.676584621252335,-0.4988971174015164,-0.3948651125392976,-0.41284746666531114,-0.09390002864521983,-0.47175588045370603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
145,Pan ,-0.5044401447150855,2.676584621252335,-0.34700663628519585,0.7969939281340676,0.5262297519242705,0.9115565585889579,-0.28233706633966565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146,Mr. Peabody & Sherman ,0.4734526402230524,2.5594413013559176,-0.2930578755775123,0.15140361443599476,-0.25460586502687677,0.4250453067014525,0.7848499280168538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147,Troy ,0.7401506724789079,3.262301220734421,1.9736321746396264,-0.3948651125392976,0.35340667274410575,0.6196498074564547,1.087723455030756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148,Madagascar 3: Europe's Most Wanted ,0.4734526402230524,2.5594413013559176,0.19123819344905318,0.44936837460433604,-0.4232699660765823,0.5466731196733289,2.2468983706784518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150,Ghostbusters ,-0.771138176970941,2.5360126373766345,-0.144624081168167,2.6841040758668955,-0.4406575011521164,2.598128898465643,0.8767884363214652,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151,Armageddon ,0.2067546079671961,2.4422979814595007,1.5710741826369379,0.15140361443599476,0.7585312291870259,0.1898982016224916,2.0406390000520256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152,Men in Black II ,-0.23774211245923,2.4422979814595007,1.216658532610177,-0.29554352581651716,0.19701907340479172,0.5223475570789535,1.8851137441310115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153,Beowulf ,-0.05994342428865939,2.676584621252335,0.34897584009524724,-0.24588273245512696,1.0338255165212749,1.1629207053975024,0.37571942019464183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,Kung Fu Panda 3 ,0.7401506724789079,2.5594413013559176,-0.1815338891296801,0.7969939281340676,1.2629200708882546,0.5385645988085371,1.231265322745751,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155,Mission: Impossible - Ghost Protocol ,0.9179493606494785,2.5594413013559176,1.861116682770933,1.3432626551093598,0.5450203157667064,2.338656230792307,2.149274092380515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156,Rise of the Guardians ,0.8290500165641927,2.5594413013559176,0.2207117107541069,0.8466547214954577,0.48874884057989143,0.9115565585889579,0.6718449095457976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157,Fun with Dick and Jane ,-0.23774211245923,1.5051514222881626,0.1340228977589432,-0.29554352581651716,-0.445668318176766,-0.06957446605084457,0.7684964463556722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158,The Last Samurai ,1.184647392905334,2.4422979814595007,1.535563348077462,-0.3948651125392976,0.052807759435376224,0.376394181512702,0.7793416209165874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,Star Trek ,1.4513454251611895,2.676584621252335,2.8072233793961763,0.5486899613271164,1.4227150258043302,3.035989025164398,2.82325353738211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161,Spider-Man ,0.8290500165641927,2.418869317480217,3.0805393189029022,-0.14656114573234652,1.4828448301001256,1.1953547888566693,4.858921850721029,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
162,How to Train Your Dragon 2 ,1.3624460810759045,2.5594413013559176,0.8833565151413453,1.889531382084652,0.625694469863565,1.203463309721461,1.697978844545832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163,Gods of Egypt ,-0.771138176970941,2.4422979814595007,-0.2659476725632786,0.7969939281340676,0.44485408344396093,0.32774305632395145,-0.3356504441333092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,Stealth ,-1.215634897397367,2.3251546615630834,-0.30966219581042853,-0.3948651125392976,-0.4101917336422468,0.011510742597072986,-0.3277959264477563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165,Watchmen ,1.184647392905334,2.208011341666666,2.04698999351732,0.4990291679657263,-0.41896066343538363,2.49271812722335,0.7290466320610257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
166,Lethal Weapon 4 ,0.2067546079671961,2.4422979814595007,0.24749593938339992,-0.3948651125392976,-0.2365168155678917,-0.020923340862094037,1.0390139482164678,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
167,Hulk ,-0.5933394888003704,2.37201198952165,0.8220869130385354,-0.3948651125392976,-0.45483811333187474,1.0007502881016672,1.0723118317410334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168,G.I. Joe: Retaliation ,-0.5044401447150855,2.208011341666666,0.37554275246791313,1.6908882086390913,1.0556225705785005,1.6818660407441746,0.9383091801220512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170,Final Fantasy: The Spirits Within ,0.028955919796626303,2.37201198952165,-0.12763266635313375,-0.3948651125392976,0.20663984209211894,0.18178968075769986,-0.3218366143033522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171,Captain America: The First Avenger ,0.4734526402230524,2.4422979814595007,2.837097573549386,1.889531382084652,0.44445321808198895,2.9711208582460635,1.6929554093475943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173,Master and Commander: The Far Side of the World ,0.9179493606494785,2.676584621252335,0.5239629646112193,-0.3948651125392976,-0.48535398901199084,0.8142543082114568,0.5397473488538204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174,The Twilight Saga: Breaking Dawn - Part 2 ,-0.771138176970941,1.9737247018738315,0.6406821678190436,2.833086455951066,2.419516856517875,1.4467189356652137,3.305599353842785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
176,The Incredible Hulk ,0.3845532961377667,2.676584621252335,1.5974984812161923,-0.3948651125392976,-0.25455575685663023,1.7061916033385498,1.105710144651104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,Miami Vice             ,1.0068487047347634,-0.8025719796712573,-0.504472637610606,-0.3948651125392976,-0.4612018509531797,-0.9939458446371047,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179,The Revenant ,1.5402447692464745,2.3251546615630834,2.1389826814007895,9.040685626124842,2.315843052277875,3.3441128180264843,1.790541958655225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,Turbo ,0.1178552638819112,2.3251546615630834,-0.1944234596008764,0.25072520115877517,0.3269495588539558,0.18178968075769986,0.3877510223136243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181,Rango ,0.7401506724789079,2.3251546615630834,0.6258367510382032,0.896315514856848,1.6234984639820398,1.771059770256884,0.9480013478158689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
182,Penguins of Madagascar ,0.2956539520524818,2.254868669625233,-0.20932320544587357,0.15140361443599476,0.45457506847178114,0.07637890951540703,0.39226874124896527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183,The Bourne Ultimatum ,1.5402447692464745,1.739438062080997,2.7166160826487045,-0.3948651125392976,0.32459447485237053,1.503478581718756,2.39706640277302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184,Kung Fu Panda ,1.0957480488200482,2.208011341666666,1.4667216326578008,-0.09690035237095632,0.09334526916479148,0.9926417672368754,2.2333500659377012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185,Ant-Man ,0.9179493606494785,2.208011341666666,1.5131526091127898,2.6344432825055053,-0.2586145186465964,3.027880504299606,1.7425192282176976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
186,The Hunger Games: Catching Fire ,1.0957480488200482,2.208011341666666,2.766327176352159,3.6773199430947,1.9273544083567915,2.9062526913277296,5.150871203743463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,The Twilight Saga: Breaking Dawn - Part 2 ,-0.771138176970941,1.9737247018738315,0.6406821678190436,2.833086455951066,2.419516856517875,1.4467189356652137,3.305599353842785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188,Home ,0.2956539520524818,2.3251546615630834,-0.14215210874903347,0.896315514856848,0.35035007435906945,0.17368115989290808,1.7028109438482923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189,War of the Worlds ,0.1178552638819112,2.254868669625233,1.6522282222211295,-0.3948651125392976,0.09354570184577747,2.0872920839837623,2.496616923098588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,Bad Boys II ,0.2067546079671961,2.208011341666666,0.5913242130326081,-0.3948651125392976,0.10336690321409069,-0.40202382150730653,1.1597832610559033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191,Puss in Boots ,0.2956539520524818,2.208011341666666,0.1577850721945153,0.3997075812429458,-0.2928885070951997,0.8304713499410403,1.3108961352632187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192,Salt ,0.028955919796626303,1.739438062080997,1.0496917361903497,0.7473331347726774,0.07590762591901087,1.5115871025835477,0.879740234846501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
193,Noah ,-0.5044401447150855,2.0908680217702487,0.7400228616297178,3.1310512161194075,1.0755155141663595,2.3548732725218904,0.6406109523723199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
194,The Adventures of Tintin ,0.9179493606494785,2.3251546615630834,0.5862784011990471,1.7902097953618716,-0.31368339774749554,2.403524397710641,0.31161175875457603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197,After Earth ,-1.304534241482652,2.208011341666666,0.4595354856542966,1.4425842418321404,0.16419822189333683,1.665648999014591,0.07400082414268654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198,Dinosaur ,0.1178552638819112,2.1494396817184573,-0.35731557620894505,-0.3948651125392976,-0.3981657727830878,0.011510742597072986,1.1507405590300295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200,Night at the Museum: Secret of the Tomb ,-0.14884276837394428,2.137725349728816,-0.16183281223982737,0.15140361443599476,2.1394121848399625,0.08448743038019879,0.8159154711201506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201,Megamind ,0.8290500165641927,2.208011341666666,0.5548422464513296,0.25072520115877517,1.765254477609377,0.7250605786987475,1.298386590772208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203,R.I.P.D. ,-0.6822388328856561,2.208011341666666,0.0039862826996878474,0.5983507546885067,1.0351283289476838,0.5223475570789535,-0.3014720920171508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205,Pirates of the Caribbean: The Curse of the Black Pearl ,1.5402447692464745,2.4422979814595007,4.87889246268953,0.10174282107460454,1.8686777409981448,1.0331843715608342,3.48810619183583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,The Hunger Games: Mockingjay - Part 1 ,0.2956539520524818,2.0908680217702487,1.452996752825194,2.1874961422529933,3.532319101352059,2.103509125713346,3.930302060502882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208,The Da Vinci Code ,0.2067546079671961,2.0908680217702487,1.515780777591374,-0.3948651125392976,0.2563972551468895,1.2196803514510446,2.2632030528325857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
209,Rio 2 ,0.028955919796626303,1.5754374142260128,-0.22108544783581668,-0.3948651125392976,-0.4940728106348811,0.12503003470415755,1.0641277918984597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Fast Five ,0.8290500165641927,2.0908680217702487,1.3157072077010084,2.2868177289757736,2.2275023481333025,1.6088893529610488,2.155410058740433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,Sherlock Holmes: A Game of Shadows ,1.0068487047347634,2.0908680217702487,1.6813621828752034,1.5419058285549208,0.5768390038732314,1.9332301875527191,1.8350854097246767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213,Clash of the Titans ,-0.5044401447150855,2.0908680217702487,0.9414274935919245,0.35004678788155563,0.356363054788649,1.6251063946906323,1.5054997436312298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,Total Recall ,1.0068487047347634,0.6851481830132418,1.0131554405449146,-0.3948651125392976,-0.4735284608338178,0.4250453067014525,0.8950988758142858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
215,The 13th Warrior ,0.2067546079671961,1.1537214625989107,0.07034244343417626,-0.3948651125392976,-0.45478800516162826,-0.47500050929043236,-0.3139874506208583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
216,The Bourne Legacy ,0.2956539520524818,2.0908680217702487,0.9424054167467465,1.1446194816637991,0.06433263859207031,2.371090314251474,0.8079947394748918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
217,Batman & Robin ,-2.3713263705060745,2.0908680217702487,0.6709774122194687,-0.3948651125392976,-0.4104923826637258,0.3196345354591597,0.7260027697802648,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218,How the Grinch Stole Christmas ,-0.3266414565445149,2.044010693811682,0.3420081376171401,-0.3948651125392976,-0.3379858603170461,0.2547663685408256,2.8556973458770383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219,The Day After Tomorrow ,0.028955919796626303,2.0908680217702487,1.644778349298631,0.5486899613271164,0.4841388889172138,0.773711703887498,1.8338201082205035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220,Mission: Impossible II ,-0.23774211245923,2.0908680217702487,1.0263777765340711,-0.3948651125392976,0.05205613688167878,0.7574946621579145,2.233381938987162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
221,The Perfect Storm ,0.028955919796626303,2.4422979814595007,0.28538367049973506,-0.3948651125392976,-0.4112440052174232,0.7088435369691639,1.7763554121331517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222,Fantastic 4: Rise of the Silver Surfer ,-0.6822388328856561,2.208011341666666,0.830025747538445,-0.3948651125392976,0.2210208869528633,0.9602076837777084,1.0694861729703586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223,Life of Pi ,1.4513454251611895,1.9737247018738315,2.370315836580363,5.663751677550309,-0.4394549050662005,3.3116787345673173,0.9726721477447303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
224,Ghost Rider ,-1.0378362092267965,1.739438062080997,0.6221220012764833,-0.3948651125392976,0.15663188818611593,1.073726975884793,0.8447611385905501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226,Charlie's Angels: Full Throttle ,-1.3934335855679376,1.9737247018738315,0.06633567495261365,-0.3948651125392976,-0.3429966773416957,-0.3371556545889725,0.6339930560235123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,Prometheus ,0.5623519843083373,2.208011341666666,2.480169204305374,4.422231843515553,0.6617723524410422,5.119878887415879,0.9934226741316814,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
228,Stuart Little 2 ,-0.8600375210562259,1.9737247018738315,-0.3706737348584936,-0.3720708083864195,-0.4113442215579162,-0.5885198013975169,0.13275566765465704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
229,Elysium ,0.2067546079671961,1.8565813819774144,1.677640641980464,2.6344432825055053,0.34062908933124925,2.695431148843144,0.5275297787848361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
230,The Chronicles of Riddick ,0.2956539520524818,1.6222947421845797,0.6305973352849412,-0.3948651125392976,0.31407175910060636,0.5142390362141618,0.0337814973927583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,RoboCop ,-0.14884276837394428,1.5051514222881626,0.6237382909351475,2.584782489144115,0.16384746470161135,2.825167482679812,0.04729926758481322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
232,Speed Racer ,-0.23774211245923,1.9737247018738315,-0.22532990597306518,-0.3948651125392976,-0.5005367645966791,1.138595142803127,-0.15734726539096033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
233,How Do You Know ,-0.9489368651415115,1.9737247018738315,-0.38021527675102823,-0.3948651125392976,-0.49597692110424796,0.19800672248728338,-0.34859561485237917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234,Knight and Day ,-0.05994342428865939,1.9034387099359813,0.3886360569296974,0.15140361443599476,0.09219278124912209,1.1304866219383352,0.2956420085313873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235,Oblivion ,0.5623519843083373,1.9737247018738315,2.0127762653645873,3.1310512161194075,0.5568458439448795,3.2062679633250246,0.47136319141311006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
236,Star Wars: Episode III - Revenge of the Sith ,1.0957480488200482,1.8097240540188475,2.913742300808565,0.10174282107460454,1.6611296998371583,1.7467342076625088,4.532051319486151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
237,Star Wars: Episode II - Attack of the Clones ,0.2956539520524818,1.8565813819774144,2.534837825113135,-0.3948651125392976,1.6084159047378446,1.138595142803127,3.561819910753848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238,"Monsters, Inc. ",1.5402447692464745,1.8565813819774144,3.3589350259082873,-0.3948651125392976,0.20653962575162596,0.8629054334002073,3.272255278099119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,The Wolverine ,0.2956539520524818,1.9737247018738315,1.6095934891240957,2.982068836035237,0.644585250046494,2.403524397710641,1.0782788263221186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,Star Wars: Episode I - The Phantom Menace ,0.1178552638819112,1.8565813819774144,3.012580450775789,0.25072520115877517,1.34449617204955,1.4305018939356302,5.846600198640297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241,The Croods ,0.8290500165641927,2.3251546615630834,0.4045137259295166,0.9956371015796284,1.6232479231308072,0.9196650794537496,1.8397545047308805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,Windtalkers ,-0.3266414565445149,1.8565813819774144,-0.23809044491688913,-0.3948651125392976,0.20819319536976033,0.06827038865061527,-0.19941956519436635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
244,The Huntsman: Winter's War ,-0.23774211245923,1.8565813819774144,-0.3619878757264282,0.3997075812429458,1.795269271587028,0.7088435369691639,-0.10126019333028993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245,Teenage Mutant Ninja Turtles ,-0.4155408006297998,2.0908680217702487,0.5163433133632307,2.6841040758668955,-0.41094335619594424,1.6575404781497993,1.8914219448653762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
247,Dante's Peak ,-0.5044401447150855,1.8800100459566977,-0.19546250295287482,-0.3948651125392976,-0.46711461504226626,-0.4101323423720983,0.16649185440881162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,Teenage Mutant Ninja Turtles: Out of the Shadows ,-0.05994342428865939,2.3251546615630834,-0.49928421198363343,0.20106440779738496,-0.12953587209162273,0.30341749372957616,0.3684232664687322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
249,Fantastic Four ,-1.8379303059943637,1.9737247018738315,0.1319719755870247,1.641227415277701,-0.48254793147818703,1.8278194163104262,0.01254305959162502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250,Night at the Museum ,0.028955919796626303,1.739438062080997,0.9740317232190127,-0.24588273245512696,2.2345676001380586,0.28720045199999267,2.7278737714967716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251,San Andreas ,-0.23774211245923,1.739438062080997,0.38331859977535243,2.1874961422529933,0.29197405602190163,1.738625686797717,1.3938132599551778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
253,The Patriot ,0.6512513283936222,1.739438062080997,0.7915743523814833,-0.19622193909373675,0.4290700098163147,0.3926112232422855,0.8102912024484218,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
254,Ocean's Twelve ,0.028955919796626303,1.739438062080997,1.3161146756821842,-0.3948651125392976,0.4243097336428976,0.441262348431036,0.9804103552909134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,Mr. & Mrs. Smith ,0.1178552638819112,1.9737247018738315,1.7508083091336086,-0.3948651125392976,0.5928235101818636,0.7250605786987475,1.8281898162953332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256,Insurgent ,-0.05994342428865939,1.739438062080997,0.4316986314069659,0.9459763082182382,0.5878126931572141,0.9683162046425001,1.0426531923686468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257,The Aviator ,1.0068487047347634,1.739438062080997,1.1766655502577665,-0.3948651125392976,1.187106409305306,1.0007502881016672,0.6608041605033502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258,Gulliver's Travels ,-1.304534241482652,1.786295390039564,-0.2573365158944288,-0.3948651125392976,-0.4869574504598787,0.32774305632395145,-0.17342436058693841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259,The Green Hornet ,-0.5044401447150855,1.9737247018738315,0.3053699749764109,0.3003859945201654,0.12526417361180944,2.460284043764183,0.6074204974768413,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,The A-Team             ,1.0957480488200482,,-0.4458447862524197,-0.3948651125392976,-0.46280531240106765,-0.9290776777187707,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
261,300: Rise of an Empire ,-0.14884276837394428,1.739438062080997,0.9115057615075773,3.1310512161194075,-0.01543956844035133,1.803493853716051,0.7132328171769298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
262,The Smurfs ,-0.771138176970941,1.739438062080997,-0.16611122604217388,1.1446194816637991,-0.5110594803484433,0.2304408059464504,1.218587141101099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
263,Home on the Range ,-0.8600375210562259,1.739438062080997,-0.5261227696770833,-0.379768231357435,0.13608753838505258,-0.320938612859389,-0.07233835680074666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,Allegiant ,-0.5044401447150855,1.739438062080997,-0.31753311898014214,0.20106440779738496,0.07821260175034969,0.30341749372957616,0.1504082479643217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265,Real Steel ,0.6512513283936222,1.739438062080997,1.11230598263104,1.3929234484707502,0.5693728865065035,1.4872615399891724,0.4217490672225985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
